TweetID,TweetText,Label
1729,I just want to stay in bed and never wake up.,Depressed
1730,I feel so hopeless and tired all the time.,Depressed
1731,I feel like a burden to everyone around me.,Depressed
1732,Looking forward to the weekend with my friends!,Not_Depressed
1733,I feel like a burden to everyone around me.,Depressed
1734,Got a promotion at work today! So excited.,Not_Depressed
1735,I don't see any light at the end of the tunnel.,Depressed
1736,Everything feels so heavy and meaningless.,Depressed
1737,"I feel so alone, even when I'm with people.",Depressed
1738,I feel so hopeless and tired all the time.,Depressed
1739,I just want to stay in bed and never wake up.,Depressed
1740,I just want to stay in bed and never wake up.,Depressed
1741,It's hard to even get out of bed in the morning.,Depressed
1742,I'm so grateful for my supportive friends.,Not_Depressed
1743,I've lost interest in everything I used to love.,Depressed
1744,The sun is shining and I feel energized.,Not_Depressed
1745,"Today was a great day, I feel so happy!",Not_Depressed
1746,I'm so grateful for my supportive friends.,Not_Depressed
1747,The sun is shining and I feel energized.,Not_Depressed
1748,The sun is shining and I feel energized.,Not_Depressed
1749,I feel so hopeless and tired all the time.,Depressed
1750,I'm feeling really productive this morning.,Not_Depressed
1751,Looking forward to the weekend with my friends!,Not_Depressed
1752,I'm feeling really productive this morning.,Not_Depressed
1753,Life is beautiful and full of possibilities.,Not_Depressed
1754,I'm so grateful for my supportive friends.,Not_Depressed
1755,Just had a delicious lunch!,Not_Depressed
1756,I'm really enjoying this new book I'm reading.,Not_Depressed
1757,"I feel so alone, even when I'm with people.",Depressed
1758,Had a wonderful time at the park today.,Not_Depressed
1759,It's hard to even get out of bed in the morning.,Depressed
1760,"I feel so alone, even when I'm with people.",Depressed
1761,It's hard to even get out of bed in the morning.,Depressed
1762,I cry for no reason almost every day.,Depressed
1763,It's hard to even get out of bed in the morning.,Depressed
1764,Looking forward to the weekend with my friends!,Not_Depressed
1765,The sun is shining and I feel energized.,Not_Depressed
1766,I've lost interest in everything I used to love.,Depressed
1767,Everything is just too much to handle right now.,Depressed
1768,Got a promotion at work today! So excited.,Not_Depressed
1769,I feel so hopeless and tired all the time.,Depressed
1770,I feel so hopeless and tired all the time.,Depressed
1771,I feel so hopeless and tired all the time.,Depressed
1772,I cry for no reason almost every day.,Depressed
1773,I feel so hopeless and tired all the time.,Depressed
1774,Life is beautiful and full of possibilities.,Not_Depressed
1775,I cry for no reason almost every day.,Depressed
1776,The sun is shining and I feel energized.,Not_Depressed
1777,I don't see any light at the end of the tunnel.,Depressed
1778,I feel like a burden to everyone around me.,Depressed
1779,"Today was a great day, I feel so happy!",Not_Depressed
1780,Had a wonderful time at the park today.,Not_Depressed
1781,The sun is shining and I feel energized.,Not_Depressed
1782,It's hard to even get out of bed in the morning.,Depressed
1783,I feel so hopeless and tired all the time.,Depressed
1784,I'm really enjoying this new book I'm reading.,Not_Depressed
1785,I just want to stay in bed and never wake up.,Depressed
1786,Everything is just too much to handle right now.,Depressed
1787,Had a wonderful time at the park today.,Not_Depressed
1788,Everything is just too much to handle right now.,Depressed
1789,I'm feeling really productive this morning.,Not_Depressed
1790,Just had a delicious lunch!,Not_Depressed
1791,I've lost interest in everything I used to love.,Depressed
1792,Everything feels so heavy and meaningless.,Depressed
1793,I cry for no reason almost every day.,Depressed
1794,I'm really enjoying this new book I'm reading.,Not_Depressed
1795,Everything is just too much to handle right now.,Depressed
1796,"I feel so alone, even when I'm with people.",Depressed
1797,I'm feeling really productive this morning.,Not_Depressed
1798,"Today was a great day, I feel so happy!",Not_Depressed
1799,I've lost interest in everything I used to love.,Depressed
1800,I feel so hopeless and tired all the time.,Depressed
1801,I feel so hopeless and tired all the time.,Depressed
1802,Looking forward to the weekend with my friends!,Not_Depressed
1803,It's hard to even get out of bed in the morning.,Depressed
1804,I'm really enjoying this new book I'm reading.,Not_Depressed
1805,"Today was a great day, I feel so happy!",Not_Depressed
1806,Life is beautiful and full of possibilities.,Not_Depressed
1807,The sun is shining and I feel energized.,Not_Depressed
1808,Everything is just too much to handle right now.,Depressed
1809,Got a promotion at work today! So excited.,Not_Depressed
1810,I feel so hopeless and tired all the time.,Depressed
1811,Just had a delicious lunch!,Not_Depressed
1812,Had a wonderful time at the park today.,Not_Depressed
1813,I'm feeling really productive this morning.,Not_Depressed
1814,Everything is just too much to handle right now.,Depressed
1815,I cry for no reason almost every day.,Depressed
1816,I cry for no reason almost every day.,Depressed
1817,Got a promotion at work today! So excited.,Not_Depressed
1818,The sun is shining and I feel energized.,Not_Depressed
1819,I've lost interest in everything I used to love.,Depressed
1820,It's hard to even get out of bed in the morning.,Depressed
1821,Life is beautiful and full of possibilities.,Not_Depressed
1822,Just had a delicious lunch!,Not_Depressed
1823,Life is beautiful and full of possibilities.,Not_Depressed
1824,I'm really enjoying this new book I'm reading.,Not_Depressed
1825,Had a wonderful time at the park today.,Not_Depressed
1826,Just had a delicious lunch!,Not_Depressed
1827,The sun is shining and I feel energized.,Not_Depressed
1828,I'm so grateful for my supportive friends.,Not_Depressed
1829,I cry for no reason almost every day.,Depressed
1830,"I feel so alone, even when I'm with people.",Depressed
1831,I don't see any light at the end of the tunnel.,Depressed
1832,Got a promotion at work today! So excited.,Not_Depressed
1833,The sun is shining and I feel energized.,Not_Depressed
1834,Everything is just too much to handle right now.,Depressed
1835,The sun is shining and I feel energized.,Not_Depressed
1836,Life is beautiful and full of possibilities.,Not_Depressed
1837,Everything is just too much to handle right now.,Depressed
1838,I cry for no reason almost every day.,Depressed
1839,"I feel so alone, even when I'm with people.",Depressed
1840,Everything feels so heavy and meaningless.,Depressed
1841,The sun is shining and I feel energized.,Not_Depressed
1842,I'm really enjoying this new book I'm reading.,Not_Depressed
1843,"I feel so alone, even when I'm with people.",Depressed
1844,Looking forward to the weekend with my friends!,Not_Depressed
1845,Had a wonderful time at the park today.,Not_Depressed
1846,It's hard to even get out of bed in the morning.,Depressed
1847,I cry for no reason almost every day.,Depressed
1848,I cry for no reason almost every day.,Depressed
1849,Everything feels so heavy and meaningless.,Depressed
1850,I just want to stay in bed and never wake up.,Depressed
1851,It's hard to even get out of bed in the morning.,Depressed
1852,Everything is just too much to handle right now.,Depressed
1853,Everything is just too much to handle right now.,Depressed
1854,I'm feeling really productive this morning.,Not_Depressed
1855,The sun is shining and I feel energized.,Not_Depressed
1856,I feel like a burden to everyone around me.,Depressed
1857,I don't see any light at the end of the tunnel.,Depressed
1858,I'm really enjoying this new book I'm reading.,Not_Depressed
1859,Everything is just too much to handle right now.,Depressed
1860,I feel so hopeless and tired all the time.,Depressed
1861,I've lost interest in everything I used to love.,Depressed
1862,I feel so hopeless and tired all the time.,Depressed
1863,I feel like a burden to everyone around me.,Depressed
1864,I just want to stay in bed and never wake up.,Depressed
1865,It's hard to even get out of bed in the morning.,Depressed
1866,I feel so hopeless and tired all the time.,Depressed
1867,I feel like a burden to everyone around me.,Depressed
1868,I'm feeling really productive this morning.,Not_Depressed
1869,Everything feels so heavy and meaningless.,Depressed
1870,Had a wonderful time at the park today.,Not_Depressed
1871,Got a promotion at work today! So excited.,Not_Depressed
1872,It's hard to even get out of bed in the morning.,Depressed
1873,I cry for no reason almost every day.,Depressed
1874,I feel like a burden to everyone around me.,Depressed
1875,Had a wonderful time at the park today.,Not_Depressed
1876,"I feel so alone, even when I'm with people.",Depressed
1877,I feel so hopeless and tired all the time.,Depressed
1878,I just want to stay in bed and never wake up.,Depressed
1879,"Today was a great day, I feel so happy!",Not_Depressed
1880,The sun is shining and I feel energized.,Not_Depressed
1881,I've lost interest in everything I used to love.,Depressed
1882,"Today was a great day, I feel so happy!",Not_Depressed
1883,I'm really enjoying this new book I'm reading.,Not_Depressed
1884,Had a wonderful time at the park today.,Not_Depressed
1885,It's hard to even get out of bed in the morning.,Depressed
1886,I'm feeling really productive this morning.,Not_Depressed
1887,Got a promotion at work today! So excited.,Not_Depressed
1888,I just want to stay in bed and never wake up.,Depressed
1889,I'm so grateful for my supportive friends.,Not_Depressed
1890,I just want to stay in bed and never wake up.,Depressed
1891,I'm feeling really productive this morning.,Not_Depressed
1892,Had a wonderful time at the park today.,Not_Depressed
1893,"I feel so alone, even when I'm with people.",Depressed
1894,Everything is just too much to handle right now.,Depressed
1895,Everything feels so heavy and meaningless.,Depressed
1896,I'm so grateful for my supportive friends.,Not_Depressed
1897,Got a promotion at work today! So excited.,Not_Depressed
1898,I feel so hopeless and tired all the time.,Depressed
1899,Had a wonderful time at the park today.,Not_Depressed
1900,I cry for no reason almost every day.,Depressed
1901,Life is beautiful and full of possibilities.,Not_Depressed
1902,Life is beautiful and full of possibilities.,Not_Depressed
1903,Everything is just too much to handle right now.,Depressed
1904,I feel like a burden to everyone around me.,Depressed
1905,Just had a delicious lunch!,Not_Depressed
1906,Got a promotion at work today! So excited.,Not_Depressed
1907,I don't see any light at the end of the tunnel.,Depressed
1908,I'm so grateful for my supportive friends.,Not_Depressed
1909,I cry for no reason almost every day.,Depressed
1910,"I feel so alone, even when I'm with people.",Depressed
1911,Got a promotion at work today! So excited.,Not_Depressed
1912,Everything feels so heavy and meaningless.,Depressed
1913,"I feel so alone, even when I'm with people.",Depressed
1914,Life is beautiful and full of possibilities.,Not_Depressed
1915,I just want to stay in bed and never wake up.,Depressed
1916,I've lost interest in everything I used to love.,Depressed
1917,Had a wonderful time at the park today.,Not_Depressed
1918,I've lost interest in everything I used to love.,Depressed
1919,Just had a delicious lunch!,Not_Depressed
1920,Everything feels so heavy and meaningless.,Depressed
1921,"I feel so alone, even when I'm with people.",Depressed
1922,The sun is shining and I feel energized.,Not_Depressed
1923,Life is beautiful and full of possibilities.,Not_Depressed
1924,The sun is shining and I feel energized.,Not_Depressed
1925,Everything feels so heavy and meaningless.,Depressed
1926,Everything is just too much to handle right now.,Depressed
1927,Everything feels so heavy and meaningless.,Depressed
1928,I've lost interest in everything I used to love.,Depressed
1929,I feel so hopeless and tired all the time.,Depressed
1930,Just had a delicious lunch!,Not_Depressed
1931,"Today was a great day, I feel so happy!",Not_Depressed
1932,I feel so hopeless and tired all the time.,Depressed
1933,I feel like a burden to everyone around me.,Depressed
1934,I cry for no reason almost every day.,Depressed
1935,Looking forward to the weekend with my friends!,Not_Depressed
1936,Looking forward to the weekend with my friends!,Not_Depressed
1937,I've lost interest in everything I used to love.,Depressed
1938,Got a promotion at work today! So excited.,Not_Depressed
1939,I just want to stay in bed and never wake up.,Depressed
1940,"I feel so alone, even when I'm with people.",Depressed
1941,Everything feels so heavy and meaningless.,Depressed
1942,The sun is shining and I feel energized.,Not_Depressed
1943,Everything is just too much to handle right now.,Depressed
1944,I'm so grateful for my supportive friends.,Not_Depressed
1945,Everything feels so heavy and meaningless.,Depressed
1946,I just want to stay in bed and never wake up.,Depressed
1947,"I feel so alone, even when I'm with people.",Depressed
1948,I just want to stay in bed and never wake up.,Depressed
1949,I don't see any light at the end of the tunnel.,Depressed
1950,I'm so grateful for my supportive friends.,Not_Depressed
1951,Got a promotion at work today! So excited.,Not_Depressed
1952,Life is beautiful and full of possibilities.,Not_Depressed
1953,Everything feels so heavy and meaningless.,Depressed
1954,Everything is just too much to handle right now.,Depressed
1955,Got a promotion at work today! So excited.,Not_Depressed
1956,I don't see any light at the end of the tunnel.,Depressed
1957,Had a wonderful time at the park today.,Not_Depressed
1958,I've lost interest in everything I used to love.,Depressed
1959,"Today was a great day, I feel so happy!",Not_Depressed
1960,"I feel so alone, even when I'm with people.",Depressed
1961,I just want to stay in bed and never wake up.,Depressed
1962,It's hard to even get out of bed in the morning.,Depressed
1963,"I feel so alone, even when I'm with people.",Depressed
1964,I'm feeling really productive this morning.,Not_Depressed
1965,"I feel so alone, even when I'm with people.",Depressed
1966,I feel like a burden to everyone around me.,Depressed
1967,Looking forward to the weekend with my friends!,Not_Depressed
1968,Everything feels so heavy and meaningless.,Depressed
1969,Had a wonderful time at the park today.,Not_Depressed
1970,I don't see any light at the end of the tunnel.,Depressed
1971,"Today was a great day, I feel so happy!",Not_Depressed
1972,"I feel so alone, even when I'm with people.",Depressed
1973,I feel so hopeless and tired all the time.,Depressed
1974,I feel so hopeless and tired all the time.,Depressed
1975,"Today was a great day, I feel so happy!",Not_Depressed
1976,I don't see any light at the end of the tunnel.,Depressed
1977,It's hard to even get out of bed in the morning.,Depressed
1978,Just had a delicious lunch!,Not_Depressed
1979,Looking forward to the weekend with my friends!,Not_Depressed
1980,Got a promotion at work today! So excited.,Not_Depressed
1981,I just want to stay in bed and never wake up.,Depressed
1982,I just want to stay in bed and never wake up.,Depressed
1983,It's hard to even get out of bed in the morning.,Depressed
1984,"I feel so alone, even when I'm with people.",Depressed
1985,I feel like a burden to everyone around me.,Depressed
1986,I just want to stay in bed and never wake up.,Depressed
1987,I feel like a burden to everyone around me.,Depressed
1988,"I feel so alone, even when I'm with people.",Depressed
1989,Life is beautiful and full of possibilities.,Not_Depressed
1990,Just had a delicious lunch!,Not_Depressed
1991,Looking forward to the weekend with my friends!,Not_Depressed
1992,I feel so hopeless and tired all the time.,Depressed
1993,I feel so hopeless and tired all the time.,Depressed
1994,I'm so grateful for my supportive friends.,Not_Depressed
1995,It's hard to even get out of bed in the morning.,Depressed
1996,I'm really enjoying this new book I'm reading.,Not_Depressed
1997,"I feel so alone, even when I'm with people.",Depressed
1998,"Today was a great day, I feel so happy!",Not_Depressed
1999,I cry for no reason almost every day.,Depressed
2000,The sun is shining and I feel energized.,Not_Depressed
